"","CLFT001.rep1","CLFT001.rep2","CLFT001.rep3","CLFT023.rep1","CLFT023.rep2","CLFT023.rep3","CLFT026.rep1","CLFT026.rep2","CLFT026.rep3","CLFT044.rep1","CLFT044.rep2","CLFT044.rep3","JEL410.rep1","JEL410.rep2","JEL410.rep3","JEL422.rep1","JEL422.rep2","JEL422.rep3"
"BDET_04449",329,464,737,122,146,111,147,59,62,164,183,203,292,349,353,105,182,301
"BDET_04450",1199,2081,2974,2753,3451,1275,1362,921,822,3398,3167,3110,3057,4237,4276,1237,1559,1912
"BDET_04451",545,697,1018,971,870,469,391,142,244,1039,756,1200,570,584,683,41,58,99
"BDET_04452",309,468,756,888,754,401,278,120,241,812,736,895,718,631,863,26,39,91
"BDET_04453",2227,3621,5387,5216,4748,2358,1421,576,1293,5152,4505,6537,4023,3645,4770,155,274,456
"BDET_04454",157,252,294,210,197,106,93,29,82,243,220,333,174,167,188,25,26,73
"BDET_04455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDET_04456",130,193,290,533,757,324,423,332,253,329,294,361,491,578,526,415,424,842
"BDET_04457",727,1027,1439,844,846,429,457,219,303,1139,941,1323,765,793,964,98,161,339
"BDET_04458",1255,1909,2661,4292,3525,1839,1637,674,1252,4102,3328,4640,2886,2712,3585,116,177,355
"BDET_04459",1193,1987,2898,4401,3634,1731,1693,754,1236,3492,2872,3607,2958,2740,3724,138,149,397
"BDET_04460",9442,14185,20036,16340,14376,6470,4949,2239,4051,15834,13611,20773,11587,11250,14115,2778,2847,5074
"BDET_04461",2434,3434,4973,1707,1719,788,637,211,608,2337,2276,3263,2014,1804,2268,219,334,627
"BDET_04462",279,412,607,659,616,318,283,112,222,824,635,914,590,518,714,22,33,53
"BDET_04463",64,86,159,161,120,68,77,29,59,180,116,197,103,109,147,7,3,19
"BDET_04464",301,434,683,1204,1110,653,1239,539,777,1039,858,1109,918,948,1323,94,151,290
"BDET_04465",108,137,213,172,146,68,81,27,58,250,178,290,103,98,128,12,9,18
"BDET_04466",234,364,434,190,195,130,40,18,50,243,213,334,152,201,235,15,26,36
"BDET_04467",46,80,101,82,70,39,31,13,30,82,75,149,85,52,102,2,4,4
"BDET_04468",77,120,219,112,168,52,148,96,63,137,136,135,103,113,141,33,36,47
"BDET_04469",3942,6987,8062,4645,4096,977,2133,1222,1774,5038,4089,6087,6652,7388,7168,364,617,785
"BDET_04470",197394,340428,358579,117595,105113,12481,67373,45016,47973,166717,141301,197898,146202,163408,153745,18915,27409,33984
"BDET_04471",314,359,444,543,467,227,242,97,166,696,534,802,491,557,535,32,22,76
"BDET_04472",440,621,905,316,312,206,142,64,121,400,349,506,577,623,702,65,122,199
"BDET_04473",130,166,234,438,525,247,231,161,138,327,283,332,211,222,255,279,234,551
"BDET_04474",2,8,15,16,9,5,4,2,3,13,8,19,6,9,17,0,0,2
"BDET_04475",1895,2762,4174,7804,6840,3405,4468,2014,3085,6848,5156,8507,4085,4271,5021,268,388,849
"BDET_04476",2847,4060,5250,3946,3727,1751,1543,739,1219,3758,3135,5139,2827,3174,3675,357,481,1010
"BDET_04477",1006,1578,2281,1466,1392,703,474,156,375,1450,1331,1914,1245,1152,1456,107,132,335
"BDET_04478",511,756,1195,171,189,111,312,103,128,230,237,309,407,524,524,168,273,416
"BDET_04479",156,233,377,35,31,38,47,12,28,54,50,74,65,85,88,21,23,79
"BDET_04480",310,551,733,620,515,245,279,164,193,517,443,674,502,434,576,38,51,97
"BDET_04481",1585,2635,3947,2302,2121,992,746,290,594,3188,2858,4229,2102,1901,2388,114,207,309
"BDET_04482",444,577,865,594,539,288,231,82,166,563,520,810,566,507,646,41,59,156
"BDET_04483",329,462,598,124,152,102,147,48,86,173,152,233,218,282,269,63,148,291
"BDET_04484",827,1176,1741,1275,1198,687,518,206,367,1768,1389,2173,1170,1164,1434,87,156,295
"BDET_04485",520,705,1098,320,354,190,160,66,145,431,378,608,302,352,422,45,50,124
"BDET_04486",31,77,104,100,212,73,215,198,129,62,90,63,91,105,107,136,144,312
"BDET_04487",0,0,6.1274241472627,628.864812915158,748.65312794039,313.153925800476,928.456902033781,632.530930537264,518.733010114635,7.01792770997078,0,0,453.820724379943,623.872529861138,685.448988345746,618.690889624036,767.560088668107,1314.04627836343
"BDET_04488",556.885136572379,1017.33203088754,1226.8924813699,1663.2531633403,2560.9337160758,1021.25848321165,1189.28907879685,965.384591582743,669.569195902782,1798.75885527265,1702.31975198558,1502.64389486898,963.698433492918,1558.07146071542,1219.75871258946,1450.55811353864,1318.48643924077,2578.49737682322
"BDET_04489",153.112365885555,260.583855151434,454.018700625186,3688.28436997735,6238.03408593345,2560.21752127136,2912.55753092178,1680.10185973007,1374.17142721019,371.449349530141,296.38151020386,231.734297547302,2433.96607875657,3556.19771355195,3696.29821391309,2884.14051356101,2759.80033712674,5123.67801206486
"BDET_04490",0,0,0,305.330000954089,440.064810366904,254.677271080287,183.590672817991,193.103601590447,91.2183691105929,1.15954941603815,64.2653838447347,20.2740078134523,181.573866695369,381.765744258069,353.286798231507,310.278969777318,173.089328168901,448.145592035375
"BDET_04491",17,23,40,36,25,12,18,9,17,28,30,44,29,41,39,9,6,15
"BDET_04492",45.012610017638,92.8342945579372,180.663704767599,102.904361666019,97.2798699400446,74.6178576132054,68.3039103186403,32.9999203085879,49.3624401392448,333.261141847148,255.951088035973,373.097488739542,200.127070468984,132.267684018432,196.619192127496,1.55173168835406,10.6191649115693,15.5845257905796
"BDET_04493",61.1863447512718,59.5264025672794,53.0299595600282,160.5792912362,98.1276640100169,92.5574546928162,136.795786748564,41.2394246812955,92.1041915909505,175.888878013586,142.331580269021,228.951193473737,197.389455628729,226.859495017438,263.126628406984,8.49711034076829,14.2396288833325,33.1436690483689
"BDET_04494",2.10726324267578,2.67656053913062,4.82340096850932,47.0667035791835,25.1206439708943,16.910092948487,26.9731224747425,18.9247471406065,14.9800188258098,13.0818667026039,4.11917416003438,7.49536001048647,6.3949772221924,21.2377294184219,18.187770244978,4.61557882376742,5.20278160595415,11.7802735980672
"BDET_04495",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"BDET_04496",0,6.99050860487481,12.3605545022989,19.1547614909131,0.818503681938821,51.3477119119971,10.556711965688,1.78106791740233,7.3021469783167,9.57362243718583,15.5954570445905,16.5852212888788,6.21661948369997,7.23053840315402,10.1697992363813,0,9.30741284171318,4.08282284129476
"BDET_04497",31.0592618899732,43.3090319509693,72.9862043152492,87.3815002762162,72.5553331132405,56.3167386280872,74.4324503242369,24.940974811179,61.6287557514005,101.642964680322,78.9669959934072,110.426488295591,50.5998035455466,46.430277460698,49.0040799293246,10.7308443445193,24.6943054716289,17.6477564821586
"BDET_04498",0,1.03979519693818,0,0,0,0,0,0,0,0,1.02519031145238,0,0,0,0,0,0,0
"BDET_04499",0,0.99998919023441,2.7177463760193e-07,0,0,0,0,0,0,1.84469589327295,0,0,0,0,0,0,0,0
"BDET_04500",28.3571196902145,55.270841341614,50.4526314559033,20.7039123644634,19.3072544011427,4,8.22412366250022,2,6.13172668781139,96.3421467908379,72.4941155660317,72.7536771076954,9,15.4991791867271,7.17970349768153,3,3,4
"BDET_04501",0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,1
"BDET_04502",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"BDET_04503",2,0,2.76872276376836,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0
"BDET_04504",934.688569144714,2405.49301885898,2511.21065285266,3240.56396940157,3660.68591245888,1367.03474333464,2223.07282244981,935.372893713941,1399.36121725318,1911.45003578538,1565.77927376923,3057.96126372882,2047.8475870056,1372.89434616597,1674.24683159343,573.460192033475,771.243378256129,1267.71569673886
"BDET_04505",165.26356638351,325.945232045353,479.313376447951,248.98854401874,180.003358046121,84.7649641129662,123.394772407443,58.366335592067,80.8716935272318,932.903310596397,874.005271313436,1366.59172279854,65.66539524708,71.3867623760488,98.6722371274563,10.471193339855,17.4902572643456,20.8945405519176
"BDET_04506",0,0,2,0,0,0,0,0,0,6.95259726982683,2.05638470356522,8.56053780486669,0,0,0,0,0,0
"BDET_04507",122.677702113476,194.012924522584,217.754453645877,211.772635569288,305.548323169659,115.334387577927,108.283966744039,98.5474615119381,82.5476730593605,220.991910061767,210.16532448883,176.863890269785,58.8609241147089,76.3729418328196,82.053104604039,64.337399366435,61.8700954772066,135.361341610203
"BDET_04508",1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"BDET_04509",0,1.01162972714935,1.01115722148573,2.03201984539273,5.63878054930264,0,3.28252373986854,1,1.26042753966028,2.01719179949016,0,1.01585999343653,1,2.07569520796774,2.2757613449587,0,0,0
"BDET_04510",321.448057719564,440.037665123469,697.542444714739,410.266008410709,439.191200765525,205.655474430554,125.244715494599,76.2480645653911,79.3994373623865,692.005986452638,506.531663371664,461.432465696384,99.0019585090299,101.238054163087,98.5908132367638,33.3163399598506,27.8068058727644,48.8496828858506
"BDET_04511",1,1.06768755693227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"BDET_04512",320.060097501928,571.223885660711,682.601644695375,8.10043977770431,11.8486210555308,8.25396401238831,11.4648307524213,8.50527457436136,9.32263735569363,389.039899632661,439.409307463571,541.465186225883,6.44629775879223,17.0801553511721,6.13944251275722,3.80136662117298,1.60944098824635,0
"BDET_04513",41.6726801594773,105.208745145678,94.2152159135599,23.7644433718179,21.448068058086,17.3019904429432,30.5950042331172,19.0556686577726,20.7958563775803,67.4633592001927,80.7881741179462,104.11961983043,19.3188235895584,21.0896109520795,31.7446909110401,6.62770781995086,4.17575858840412,18.8472190699838
"BDET_04514",0,0,0.5,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0
"BDET_04515",266,378,516,1,2,0,22,11,3,1078,868,941,1,2,1,0,1,1
"BDET_04516",49.9776948197206,66.3078642861289,101.077051851167,58.5404171342284,84.9510992177949,42.4555183578428,13.6785692358104,7.44292318676552,3.9818041123715,71.3332120661542,84.3451975074811,58.3520767311793,24.1374649350762,39.6038301889254,25.0280021686038,7.82409581219413,5.62787294956915,9.17961442042816
"BDET_04517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDET_04518",0,0,0,0,0,0,0,1.54494602578629,0,0,0,0,0,0,0,0,0,0
"BDET_04519",35.0616537571199,52.4119862286759,67.7221076462599,36.1526361134326,22.1128352073196,23.5037503293164,19,13,20.4718766388918,75.1055035356649,44.0164840581344,94.7214758439036,33.4703338716587,25.5014157953234,37.5145116540658,3,10,3
"BDET_04520",0,0,0.5,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0
"BDET_04521",6.34040300692114,14.7393082543833,14.8033518490149,2.39814485040191,2.59183455972109,3.86267723137221,1.11148541441253,0,0,21.7020337463307,17.6183135475018,23.9763060430825,2.16922519729125,2.26922229859039,2.4325224662287,1.27509181560468,2.13466335272324,5.83958479340651
"BDET_04522",231.937034307012,241.633696975897,363.467395462623,199.143906623589,164.463071835248,95.775266762547,96.9776721559339,46.0159848153886,58.9897612408338,814.874535539046,600.287819972158,1114.10731903013,325.974451413569,298.798229205292,388.750174301059,44.7044269925646,92.0716696070825,153.346561695559
"BDET_04523",3,4,5,23,17.0506553489479,9,21,5,5.07094252184874,4.35415779885712,7,8,28,28,47.4182863149996,30,29,46
"BDET_04524",13.4436633577975,21.0197785378286,28.3593999899195,0,0,0,0,0,0,33.7359460226102,33.7247330951252,22.0896119997689,0,0,0,0,0,0
"BDET_04525",117.517812372625,204.669077765282,224.19285624862,89.398779031534,122.476139813758,58.8759921486312,79.1822788807482,57.2251937052207,56.0449794463186,358.401974743228,301.789897543768,340.896831853994,108.6462541711,93.6567939835459,102.393002774035,27.3302902553475,32.6548055910279,74.9162751400889
"BDET_04526",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"BDET_04527",0,0,0,0,0,0,0,1.25280294153026,0,0,0,0,0,0,0,0,0,0
"BDET_04528",1,1,0,0,0,0,0,0,0,2,0,1.19908662274564,0,0,0,0,0,0
"BDET_04529",6,6,14,1,0,0,3.37117701909314,1,2,9,6,5.80091337725436,2,3,2,0,2,4
"BDET_04530",0,0,0,0,0,0,2,1,0,2,0,1,1,0,1,0,1,1
"BDET_04531",1,3,4,5,6,0,8,1,5,9,15,15,3,0,6,0,6,3
"BDET_04532",1639,2326,4041,4471,6332,2268,16281,10361,7981,5899,5591,5762,6089,8179,8880,2579,3215,4395
"BDET_04533",613,1013,1472,4057,6232,2004,4214,2933,2115,2330,1867,1659,2002,2930,2672,1531,1864,2889
"BDET_04534",324,597,766,274,225,133,105,39,78,382,370,503,169,167,208,11,22,43
"BDET_04535",188,263,270,345,339,159,197,83,141,308,240,396,200,221,280,23,24,57
"BDET_04536",311,475,748,492,490,233,205,93,172,531,487,630,560,546,689,42,48,103
"BDET_04537",662,983,1278,961,893,525,527,200,394,1084,944,1288,703,777,924,63,91,220
"BDET_04538",558,1017,1466,747,891,384,714,435,398,702,663,825,593,738,827,493,482,790
"BDET_04539",275,353,536,465,412,282,292,114,180,471,367,635,372,367,449,42,39,117
"BDET_04540",289,446,597,563,412,216,284,159,260,690,599,937,397,355,524,21,28,66
"BDET_04541",938,1282,1986,6328,9837,3596,3624,2350,2015,3967,3385,3719,4604,6590,5928,3922,4514,6758
"BDET_04542",3807,5274,7409,9086,10828,4930,4455,2009,3627,9714,7806,12334,6528,6442,7037,2602,3206,5354
"BDET_04543",44,72,94,188,133,76,125,50,62,136,99,180,94,109,132,6,6,15
"BDET_04544",187,235,336,263,225,125,116,45,98,165,140,235,164,180,226,24,32,77
"BDET_04545",5093,7643,11049,17647,24729,9040,21281,13475,10216,15705,14405,15037,13937,19819,19849,8733,10008,13273
"BDET_04546",84,151,239,70,69,53,124,46,55,89,98,126,79,86,111,52,64,123
"BDET_04547",571,1027,1485,1199,1051,587,442,212,363,1004,1005,1396,925,784,1061,62,55,125
"BDET_04548",883,1420,2022,1627,1690,786,717,375,560,1526,1409,2107,1452,1377,1696,192,192,353
"BDET_04549",402,587,779,710,661,361,342,157,298,762,571,854,762,601,805,14,45,74
"BDET_04550",164,225,347,175,142,59,96,40,85,265,251,400,103,102,154,7,6,21
"BDET_04551",1174,1687,2697,6694,5487,3169,1787,677,1241,9844,7632,10982,3315,3615,4572,40,51,97
"BDET_04552",32,71,105,1865,1114,733,647,335,268,84,83,115,15,24,12,12,7,20
"BDET_04553",2185,3206,4721,3853,3189,1508,1604,721,1206,4540,3613,5797,2465,2392,3039,122,150,260
"BDET_04554",356,454,674,1062,1535,605,1149,686,547,1123,966,939,728,1065,1034,537,642,980
"BDET_04555",312,421,621,447,384,250,270,127,220,556,492,717,382,307,432,27,33,58
"BDET_04556",1150,1777,2610,1661,1570,680,999,563,783,2193,1841,2834,1392,1137,1534,115,132,213
"BDET_04557",424,657,978,174,171,134,286,79,160,267,263,337,401,446,484,63,110,237
"BDET_04558",1136,1635,2218,2592,2479,1191,1528,601,1181,2447,2050,3228,1725,1835,2202,135,189,368
"BDET_04559",278,395,623,326,294,129,162,76,158,346,351,518,330,304,338,32,35,96
"BDET_04560",758,1196,1696,337,386,228,364,118,250,571,662,917,517,533,668,111,168,279
"BDET_04561",898,1486,2001,1042,921,462,565,226,456,1211,989,1752,846,868,1140,59,110,224
"BDET_04562",858,1336,1861,1556,1426,784,735,387,605,1542,1328,1883,1287,1293,1480,269,307,493
"BDET_04563",21.7334900916354,29.4975083429949,14.544293176479,166.38569835137,173.833325629931,80.6552323840992,131.712418880854,49.3760235332976,116.932170866282,27.1748380743228,21.3615294092417,49.3337663960414,189.118980409026,183.333368971056,224.617800591101,16.2194424798638,24.8166568282475,44.2751525856248
"BDET_04564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDET_04565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDET_04566",1022.2441133766,1754.54997101876,2194.79813471022,7774.0711928473,13305.107749973,4391.98995866783,9917.46152532232,5541.3001184741,4963.57485018429,3035.33883389096,2818.55585842444,2364.58903082432,6834.19870360279,11252.186768435,10493.9872616818,3547.02105921663,4843.66339650832,5757.71187112934
"BDET_04567",85.7875894060221,146.149434685615,177.941263239345,211.645212599507,186.349886401796,100.051555614525,106.426330887079,43.1038453514207,72.5936984933473,108.498363507014,102.822508234127,206.336507002086,94.6287660749122,125.55857187965,166.406779514586,6.76881508981341,9.64257496451785,22.0648425957766
"BDET_04568",489,679,995,739,665,321,570,338,391,977,859,1141,637,526,706,64,57,120
"BDET_04569",193,274,366,549,491,248,371,169,318,434,330,573,284,330,384,15,25,57
"BDET_04570",173,269,397,237,226,117,136,89,90,248,219,305,209,201,251,18,36,54
"BDET_04571",578,975,1320,832,760,378,408,187,314,1011,866,1263,682,680,786,49,83,165
"BDET_04572",249,552,707,526,358,273,253,175,236,409,460,550,353,346,459,29,54,83
"BDET_04573",100,172,209,116,132,71,103,34,73,147,136,192,126,114,148,8,29,56
"BDET_04574",375,557,912,793,768,396,707,356,508,1103,1014,1215,777,716,912,101,113,247
"BDET_04575",600,882,1356,1114,1018,497,453,177,419,1243,1074,1518,949,867,1110,64,85,184
"BDET_04576",7,17,33,16,27,15,27,12,11,72,75,44,25,31,26,10,12,21
"BDET_04577",9,11,22,26,35,24,27,18,16,53,53,57,23,42,32,19,9,43
"BDET_04578",1,1,3,5,8,0,19,12,14,16,10,19,0,2,2,0,0,0
"BDET_04579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDET_04580",2907,4950,6978,9241,7717,3628,3481,1603,2703,8194,6546,11737,5316,5536,7076,245,292,514
"BDET_04581",1104,1505,2349,734,844,467,498,269,328,926,887,1279,712,829,918,263,346,680
"BDET_04582",557,763,939,693,588,294,326,124,287,700,618,873,550,470,611,37,63,112
"BDET_04583",1160,1513,2100,2684,2686,1367,1294,669,888,2700,2225,3224,2094,2064,2486,668,853,1256
"BDET_04584",3958,5805,7649,11952,9961,5380,8396,4019,5973,9659,7471,11786,6239,7110,8460,614,757,1442
"BDET_04585",1313,2175,3180,921,964,599,908,275,646,1152,1098,1922,1793,1784,1852,261,496,764
"BDET_04586",666,1023,1554,343,299,233,803,257,294,344,344,464,372,492,556,180,273,349
"BDET_04587",482,606,1013,184,195,164,600,206,233,188,146,207,367,527,486,131,227,418
"BDET_04588",187,288,317,434,382,186,245,113,216,366,308,543,198,216,275,18,17,36
"BDET_04589",220,398,572,405,363,168,198,77,150,554,460,685,310,273,411,10,11,36
"BDET_04590",2221,3283,4803,4339,3883,1874,2041,837,1529,4894,4011,6216,3045,3312,4286,153,218,453
"BDET_04591",2683,4046,6117,8145,11318,4236,12148,7525,6447,12494,10390,13091,8948,10800,9469,2652,3385,4703
"BDET_04592",524,773,1148,937,795,351,336,124,268,1026,812,1262,745,703,876,37,54,112
"BDET_04593",1850,2464,4272,818,902,670,1272,424,595,1035,989,1392,1449,1916,1899,506,831,1364
"BDET_04594",113,212,323,188,172,86,74,35,54,177,161,206,140,139,200,5,9,12
"BDET_04595",125,162,158,144,133,57,86,30,65,120,103,189,76,100,134,9,8,19
"BDET_04596",74,132,267,43,41,21,62,18,38,62,76,94,174,84,115,23,41,47
"BDET_04597",354,598,791,182,197,151,228,73,100,227,246,301,371,460,473,91,142,260
"BDET_04598",659.988040935775,949.070142087441,1091.43552874096,1218.96405377472,1082.49483873375,428.647308780006,486.775206514822,218.350039843647,466.311904814008,1326.17994371083,1061.56541346174,1638.59438235102,632.126507412642,659.97676106092,922.715346255414,37.5308428748186,64.0687805063483,112.460551189691
"BDET_04599",391,753,1001,801,624,309,294,161,248,908,828,1066,583,541,688,22,45,55
"BDET_04600",415,822,1153,536,504,186,269,113,221,545,509,665,494,405,676,26,30,74
"BDET_04601",1.26653154381811,5.12650011068949,9.81654783458213,0,0,0,3.17878623770853,0,2.09314348348847,3.60634822925915,2.53061250173404,3.30993741184747,2,2.49828263122143,0,0,0,3.26926028115423
"BDET_04602",281,439,560,426,389,197,126,58,115,393,291,532,221,219,283,17,47,56
"BDET_04603",1990,3421,4964,3664,3152,1414,2018,909,1671,4322,3666,5837,3134,2721,3479,163,189,361
"BDET_04604",401,705,980,470,366,248,290,134,222,595,547,795,491,467,603,11,27,72
"BDET_04605",178,223,248,169,171,93,101,79,89,189,191,239,136,151,214,38,32,72
"BDET_04606",194,383,505,448,465,190,288,199,193,401,369,441,375,400,462,126,103,238
"BDET_04607",692,946,1733,370,394,260,788,266,328,343,349,372,646,771,816,280,446,820
"BDET_04608",38.1962787922405,67.4890943659476,100.481872089914,205.622460264465,265.950635013435,105.975915688131,112.597710434279,83.0113291760929,51.2103119159627,94.0106672549555,49.216765830377,81.3051703325333,128.433389237068,160.05902337803,154.337586100251,88.8736639975051,83.124583627786,170.563197370532
"BDET_04609",2167.9123235319,3196.70973719248,4412.8717122041,8545.87828834039,6994.4304296458,3250.14207686731,3009.71600834063,1141.24135383685,2477.78968808404,6346.29652420208,4830.98493955781,7906.09751775281,4743.71685030408,4890.24884553426,6563.94855740933,133.252546669114,158,349.580625235779
"BDET_04610",361,528,834,508,413,153,252,98,191,740,676,1073,452,390,562,56,63,118
"BDET_04611",701,1097,1572,1419,1193,501,555,237,474,1554,1322,1983,1008,835,1179,83,85,183
"BDET_04612",339,634,934,894,887,513,367,191,264,676,682,846,664,696,811,229,306,456
"BDET_04613",534,694,1196,288,288,245,804,261,291,252,232,359,303,545,497,247,319,541
"BDET_04614",221,306,365,531,536,255,270,149,206,404,328,516,351,337,394,74,61,110
"BDET_04615",464.582044573565,781.059508466046,1111.90100599684,559.729281966156,508.924158251966,217.867871417278,284.765462600777,125.649960156353,237.596172345563,727.771994917209,533.678852632466,994.853976700491,502.014065508698,422.414922251421,545.701408765782,12.4691571251814,20.7523526813736,41.1818266928108
